order_id,city,warehouse,distance_km,delay_probability
ORD00859,Pune,WH_East,341,0.650330940717805
ORD00860,Bangalore,WH_North,402,0.6240541983493202
ORD00864,Hyderabad,WH_West,69,0.6026241972711351
ORD00865,Bangalore,WH_East,225,0.6307826295281538
ORD00866,Mumbai,WH_East,312,0.6468031850035736
ORD00869,Hyderabad,WH_West,189,0.631516821548445
ORD00871,Hyderabad,WH_East,470,0.6447142394014661
ORD00872,Bangalore,WH_South,103,0.62033138526622
ORD00873,Pune,WH_East,246,0.7287992898779808
ORD00875,Kolkata,WH_South,102,0.7210251678047558
ORD00877,Delhi,WH_North,143,0.7398697612170237
ORD00878,Kolkata,WH_East,287,0.6572202347449462
ORD00879,Bangalore,WH_West,412,0.7095717470522096
ORD00880,Kolkata,WH_North,231,0.6877512089505251
ORD00881,Pune,WH_North,427,0.7603537795588025
ORD00882,Bangalore,WH_East,76,0.7347480767032342
ORD00883,Delhi,WH_North,247,0.714079100466896
ORD00884,Mumbai,WH_East,22,0.6096529851707844
ORD00886,Kolkata,WH_East,49,0.6811563056216133
ORD00887,Mumbai,WH_West,476,0.6440115381052776
ORD00889,Hyderabad,WH_East,347,0.6846461620466546
ORD00891,Hyderabad,WH_West,181,0.6218758028661225
ORD00892,Delhi,WH_West,226,0.6856073097691947
ORD00894,Hyderabad,WH_North,96,0.6130548086005863
ORD00898,Mumbai,WH_North,196,0.7157775205841814
ORD00899,Delhi,WH_North,81,0.6943587071702579
ORD00900,Chennai,WH_South,285,0.6236736138769964
ORD00901,Pune,WH_North,368,0.6633843944662466
ORD00903,Kolkata,WH_East,242,0.6282893642927473
ORD00909,Delhi,WH_North,87,0.6765398855310057
ORD00914,Mumbai,WH_South,255,0.6070612042240152
ORD00916,Chennai,WH_West,362,0.6245539448135397
ORD00917,Hyderabad,WH_North,172,0.769713937782797
ORD00918,Pune,WH_East,225,0.7721242564664511
ORD00920,Mumbai,WH_South,308,0.6218075484644596
ORD00921,Hyderabad,WH_West,195,0.6527651986182105
ORD00923,Mumbai,WH_North,441,0.6098025287132877
ORD00924,Delhi,WH_South,442,0.6946641341468732
ORD00926,Mumbai,WH_North,379,0.6806890425023296
ORD00927,Chennai,WH_South,49,0.671047423084302
ORD00928,Kolkata,WH_South,385,0.6920377569454214
ORD00929,Delhi,WH_South,478,0.6476657080997845
ORD00933,Delhi,WH_South,138,0.6722850842662236
ORD00934,Delhi,WH_East,395,0.6828707124164088
ORD00935,Bangalore,WH_North,41,0.6995010382370401
ORD00937,Delhi,WH_West,22,0.6753201108410991
ORD00942,Pune,WH_North,389,0.7380931502092275
ORD00943,Mumbai,WH_South,200,0.6687302711360503
ORD00945,Pune,WH_South,304,0.7743479389513261
ORD00947,Hyderabad,WH_South,39,0.6319093287669425
ORD00954,Hyderabad,WH_South,12,0.6318524145487053
ORD00955,Mumbai,WH_East,260,0.6724690026278647
ORD00956,Bangalore,WH_East,367,0.6563663799929544
ORD00957,Mumbai,WH_West,212,0.6644115596578856
ORD00959,Delhi,WH_West,135,0.607828249499343
ORD00965,Chennai,WH_South,100,0.7507506166039423
ORD00966,Pune,WH_North,30,0.6923222222853834
ORD00967,Pune,WH_East,115,0.7434910171366689
ORD00968,Hyderabad,WH_East,458,0.7322081792777402
ORD00970,Pune,WH_East,190,0.6918280866446328
ORD00972,Mumbai,WH_South,172,0.6041156488556098
ORD00973,Kolkata,WH_North,55,0.6764935283162964
ORD00974,Chennai,WH_North,383,0.7721049113512752
ORD00975,Bangalore,WH_South,9,0.672929122776396
ORD00976,Delhi,WH_East,81,0.6973972872498249
ORD00977,Bangalore,WH_South,164,0.6535440102571942
ORD00978,Chennai,WH_South,212,0.6529134406335213
ORD00980,Bangalore,WH_South,209,0.6701293301198464
ORD00982,Delhi,WH_East,442,0.7064242094511587
ORD00983,Mumbai,WH_South,15,0.6269277159563837
ORD00988,Delhi,WH_West,36,0.7059611273152285
ORD00991,Pune,WH_East,210,0.6280874123559896
ORD00994,Bangalore,WH_East,232,0.6878658919443555
ORD00996,Chennai,WH_West,259,0.6295605551101304
ORD00997,Kolkata,WH_West,479,0.6024456442228876
ORD00998,Bangalore,WH_North,216,0.6879840861964412
ORD00999,Delhi,WH_East,243,0.6194408255268883
ORD01010,Chennai,WH_South,48,0.6383574650972036
ORD01012,Bangalore,WH_North,229,0.6704973383330475
ORD01014,Pune,WH_South,146,0.7402574551092057
ORD01015,Mumbai,WH_North,140,0.6071995158613156
ORD01016,Hyderabad,WH_North,180,0.6645442413119766
ORD01017,Hyderabad,WH_West,146,0.6336540354049902
ORD01018,Mumbai,WH_West,453,0.6408661562503464
ORD01019,Kolkata,WH_West,84,0.6603140571021041
ORD01020,Chennai,WH_East,86,0.7425984065286825
ORD01021,Mumbai,WH_South,139,0.6629359609799959
ORD01022,Delhi,WH_West,211,0.630884467347382
ORD01023,Bangalore,WH_East,348,0.6694882870187929
ORD01026,Chennai,WH_South,247,0.6816493354242215
ORD01027,Delhi,WH_North,59,0.7000671198693683
ORD01029,Bangalore,WH_West,461,0.719293537415306
ORD01031,Kolkata,WH_East,60,0.6915114934564265
ORD01032,Delhi,WH_West,19,0.8062544819814812
ORD01033,Hyderabad,WH_East,189,0.6602365570091401
ORD01034,Delhi,WH_South,318,0.6396550018202586
ORD01036,Bangalore,WH_East,92,0.7291946099494285
ORD01037,Chennai,WH_West,101,0.6138478625846348
ORD01039,Hyderabad,WH_North,12,0.7276661444810132
ORD01041,Delhi,WH_West,219,0.6417287484376906
ORD01042,Pune,WH_West,177,0.7514991132312516
ORD01043,Kolkata,WH_East,227,0.6385330792170417
ORD01045,Delhi,WH_West,186,0.6624486484436004
ORD01046,Mumbai,WH_East,274,0.7010149118868383
ORD01047,Chennai,WH_South,191,0.678626872381228
ORD01051,Chennai,WH_West,235,0.7125913539739522
ORD01053,Kolkata,WH_North,159,0.6055485223372883
ORD01054,Hyderabad,WH_East,179,0.6089227187675648
ORD01055,Hyderabad,WH_South,340,0.6399328266681652
ORD01056,Pune,WH_South,119,0.636426424566617
ORD01057,Mumbai,WH_West,394,0.7324657273137173
ORD01058,Pune,WH_North,315,0.6355934403694773
ORD01059,Bangalore,WH_West,485,0.729088203171241
ORD01061,Kolkata,WH_North,22,0.7077521505853624
ORD01062,Delhi,WH_East,276,0.659546628060541
ORD01063,Mumbai,WH_South,16,0.6227818665766158
ORD01066,Kolkata,WH_North,196,0.6661976729695166
ORD01067,Chennai,WH_South,236,0.6530720295858674
ORD01069,Chennai,WH_North,97,0.6727206295563345
ORD01070,Mumbai,WH_North,482,0.6216525647844464
ORD01071,Delhi,WH_North,222,0.7295576791125084
ORD01073,Chennai,WH_East,357,0.7279930189317854
ORD01074,Delhi,WH_South,491,0.6765885216368333
ORD01078,Pune,WH_West,305,0.6353690435236165
ORD01079,Hyderabad,WH_West,81,0.6457151963348946
ORD01080,Bangalore,WH_West,13,0.6779892773779085
ORD01081,Bangalore,WH_West,28,0.7682551659045693
ORD01082,Hyderabad,WH_North,19,0.6297817561208653
ORD01083,Chennai,WH_North,168,0.6637921827062919
ORD01084,Mumbai,WH_East,17,0.6524636523866698
ORD01085,Hyderabad,WH_East,351,0.6337223924045662
ORD01087,Hyderabad,WH_South,361,0.7279391903856848
ORD01089,Delhi,WH_East,204,0.647151601972717
ORD01090,Pune,WH_West,489,0.7125649367847573
ORD01092,Chennai,WH_West,466,0.7169742280736324
ORD01093,Chennai,WH_South,382,0.6850092277433908
ORD01094,Pune,WH_West,80,0.6087516934986276
ORD01095,Delhi,WH_South,168,0.6422686479204464
ORD01096,Hyderabad,WH_South,376,0.6767650448940477
ORD01097,Mumbai,WH_East,65,0.6835669291017866
ORD01098,Chennai,WH_South,492,0.7442614083517111
ORD01099,Pune,WH_North,469,0.7511222327316385
ORD01104,Kolkata,WH_East,159,0.680065144818033
ORD01107,Delhi,WH_South,166,0.6778752941801744
ORD01109,Pune,WH_East,348,0.654087990811641
ORD01112,Chennai,WH_South,395,0.6546343204754789
ORD01117,Chennai,WH_West,311,0.688829913214574
ORD01118,Bangalore,WH_East,339,0.6385110771619099
ORD01120,Kolkata,WH_East,442,0.7092466571015121
ORD01121,Mumbai,WH_North,468,0.7217437827796122
ORD01122,Kolkata,WH_South,462,0.6220079463555829
ORD01125,Pune,WH_East,127,0.773854609319201
ORD01127,Hyderabad,WH_South,266,0.6538943392248445
ORD01128,Pune,WH_East,417,0.6479984581230767
ORD01130,Kolkata,WH_North,377,0.6953466410528436
ORD01131,Mumbai,WH_South,64,0.6489462584993148
ORD01133,Kolkata,WH_West,412,0.6656967419715517
ORD01135,Chennai,WH_North,341,0.6953415145267303
ORD01136,Pune,WH_North,345,0.7146669855310204
ORD01137,Chennai,WH_West,55,0.744768160590697
ORD01139,Chennai,WH_North,143,0.6991858269355246
ORD01140,Kolkata,WH_South,444,0.6980755031693044
ORD01141,Hyderabad,WH_West,331,0.6083249135878429
ORD01142,Pune,WH_South,174,0.636850347078008
ORD01143,Pune,WH_North,43,0.6112783374402309
ORD01145,Mumbai,WH_North,240,0.6064227967976054
ORD01146,Pune,WH_West,52,0.6931308986714696
ORD01147,Chennai,WH_South,385,0.6066209869781114
ORD01151,Hyderabad,WH_East,103,0.6861856622686716
ORD01154,Kolkata,WH_East,329,0.7060679076408621
ORD01155,Kolkata,WH_North,465,0.6730778604792022
ORD01157,Kolkata,WH_East,336,0.6461206408779198
ORD01158,Mumbai,WH_West,66,0.6652294086600103
ORD01159,Kolkata,WH_West,123,0.6583279808744497
ORD01160,Bangalore,WH_North,473,0.7651195679777147
ORD01161,Delhi,WH_North,41,0.6087170391390224
ORD01162,Bangalore,WH_East,138,0.6048894435571396
ORD01164,Delhi,WH_West,30,0.6045244783534891
ORD01165,Delhi,WH_South,494,0.7292441765619558
ORD01166,Pune,WH_North,12,0.7488827142848216
ORD01168,Bangalore,WH_South,479,0.7652601808826778
ORD01172,Delhi,WH_East,153,0.714227460848285
ORD01173,Hyderabad,WH_South,492,0.6319173109552536
ORD01178,Pune,WH_East,423,0.6462540778759883
ORD01179,Kolkata,WH_North,437,0.6206656467058672
ORD01180,Pune,WH_West,47,0.6341913681837632
ORD01182,Kolkata,WH_South,297,0.6985234093067355
ORD01183,Pune,WH_North,189,0.7148916280872973
ORD01184,Kolkata,WH_West,46,0.7130299197047159
ORD01185,Hyderabad,WH_West,435,0.6782287361352323
ORD01186,Bangalore,WH_South,96,0.7084358588825406
ORD01187,Chennai,WH_West,321,0.6492983972271266
ORD01188,Mumbai,WH_West,402,0.788168977975286
ORD01189,Pune,WH_West,328,0.7105333677575097
ORD01191,Kolkata,WH_West,88,0.6391387889064623
ORD01194,Bangalore,WH_North,357,0.6825894812528422
ORD01195,Delhi,WH_South,412,0.6901459900636665
ORD01197,Delhi,WH_North,201,0.6377039656612736
ORD01199,Chennai,WH_West,290,0.7204220322929712
ORD01200,Delhi,WH_West,92,0.7812357214405331
ORD01204,Kolkata,WH_East,296,0.6973012626596987
ORD01205,Mumbai,WH_West,42,0.8172903596158895
ORD01207,Chennai,WH_West,56,0.6636197608062178
ORD01210,Mumbai,WH_West,411,0.7422967176738541
ORD01211,Chennai,WH_South,400,0.6924071502147298
ORD01212,Chennai,WH_North,225,0.6387165809526213
ORD01213,Chennai,WH_West,432,0.7255182000395964
ORD01214,Pune,WH_East,244,0.6942955923397023
ORD01217,Pune,WH_East,497,0.7670458700038973
ORD01218,Chennai,WH_West,367,0.6772626599164979
ORD01220,Delhi,WH_East,53,0.6232696786427745
ORD01221,Mumbai,WH_North,281,0.6971048555034822
ORD01223,Pune,WH_West,18,0.704185361372198
ORD01225,Mumbai,WH_South,496,0.7488152229487618
ORD01226,Pune,WH_West,468,0.615546034562879
ORD01227,Chennai,WH_South,19,0.6720833945913561
ORD01229,Mumbai,WH_South,67,0.7004362734316423
ORD01233,Mumbai,WH_North,97,0.6161837388030114
ORD01234,Bangalore,WH_West,109,0.6737793983084802
ORD01237,Pune,WH_East,323,0.6483932252921449
ORD01239,Chennai,WH_South,185,0.6316161153691978
ORD01241,Delhi,WH_North,124,0.6050873249276312
ORD01242,Hyderabad,WH_East,312,0.6472326197702778
ORD01244,Kolkata,WH_South,47,0.6452786486297221
ORD01245,Hyderabad,WH_East,139,0.732663997978418
ORD01246,Mumbai,WH_North,377,0.6868424877042127
ORD01247,Mumbai,WH_North,430,0.6324520990647668
ORD01248,Chennai,WH_North,264,0.7273287970340236
ORD01251,Mumbai,WH_East,463,0.7267915884456384
ORD01253,Hyderabad,WH_East,493,0.7963098894506929
ORD01254,Bangalore,WH_North,224,0.723895355988614
ORD01258,Kolkata,WH_West,392,0.6666893377617307
ORD01259,Chennai,WH_South,259,0.6552459782488459
ORD01260,Bangalore,WH_East,6,0.7683050029130126
ORD01264,Chennai,WH_North,153,0.6287630359855646
ORD01265,Pune,WH_South,202,0.6226154113937992
ORD01267,Bangalore,WH_South,249,0.6427892454320709
ORD01268,Chennai,WH_South,342,0.712581839755658
ORD01269,Kolkata,WH_North,112,0.6855070486028209
ORD01271,Mumbai,WH_West,397,0.7339333203328828
ORD01272,Delhi,WH_South,216,0.7058772331205236
ORD01273,Bangalore,WH_North,160,0.660254013130035
ORD01275,Kolkata,WH_West,86,0.6773865037809241
ORD01276,Kolkata,WH_North,87,0.713927157259376
ORD01278,Pune,WH_North,333,0.6017458061370106
ORD01280,Hyderabad,WH_East,260,0.7626855523944532
ORD01282,Hyderabad,WH_East,53,0.6085250313213634
ORD01283,Hyderabad,WH_West,405,0.6561674351571567
ORD01284,Mumbai,WH_North,67,0.690780438727865
ORD01285,Mumbai,WH_South,315,0.6494736834690283
ORD01286,Chennai,WH_West,411,0.6220040756528618
ORD01288,Delhi,WH_West,109,0.6017485456345593
ORD01291,Kolkata,WH_West,19,0.6971289135372071
ORD01292,Pune,WH_North,179,0.6235765782142172
ORD01293,Hyderabad,WH_East,263,0.7512809403439213
ORD01294,Chennai,WH_East,215,0.6681526079965495
ORD01296,Delhi,WH_South,263,0.6946726923664001
ORD01298,Bangalore,WH_North,264,0.6094047570481298
ORD01299,Bangalore,WH_South,348,0.6702274164588178
ORD01301,Kolkata,WH_North,49,0.7262711793725226
ORD01302,Kolkata,WH_West,447,0.8469253588568768
ORD01303,Bangalore,WH_East,305,0.6641542287477238
ORD01305,Kolkata,WH_East,335,0.7404174361209226
ORD01308,Hyderabad,WH_West,13,0.8122448093811827
ORD01309,Hyderabad,WH_South,405,0.7266507976600682
ORD01310,Bangalore,WH_West,378,0.6777608393990913
ORD01311,Delhi,WH_East,69,0.6776271174444075
ORD01312,Pune,WH_North,391,0.6192631197024042
ORD01314,Bangalore,WH_South,286,0.6814494550947892
ORD01317,Delhi,WH_West,286,0.647406325453201
ORD01321,Hyderabad,WH_South,332,0.6435032633972199
ORD01326,Pune,WH_South,403,0.6427978504182732
ORD01328,Hyderabad,WH_West,109,0.6471465585633984
ORD01331,Delhi,WH_South,152,0.7450344896779693
ORD01332,Chennai,WH_East,109,0.758382437419199
ORD01333,Chennai,WH_West,51,0.7944607109234276
ORD01335,Pune,WH_East,313,0.6463385477585054
ORD01336,Delhi,WH_North,441,0.6706697217833519
ORD01337,Hyderabad,WH_East,133,0.7386912464837104
ORD01339,Bangalore,WH_North,318,0.6719510395984775
ORD01341,Bangalore,WH_North,450,0.7239984708866395
ORD01343,Chennai,WH_East,76,0.6231920214411398
ORD01344,Bangalore,WH_East,490,0.6992393622222867
ORD01345,Pune,WH_North,144,0.6690235291182615
ORD01349,Hyderabad,WH_South,275,0.6463505308729016
ORD01350,Kolkata,WH_South,178,0.6785501358406298
ORD01351,Chennai,WH_East,257,0.7034451500819874
ORD01352,Delhi,WH_South,389,0.7133052632596784
ORD01353,Mumbai,WH_East,64,0.7499644790285166
ORD01354,Pune,WH_South,111,0.6507998973254666
ORD01355,Pune,WH_East,224,0.7273509643884277
ORD01359,Hyderabad,WH_North,150,0.7522975420652114
ORD01361,Chennai,WH_West,64,0.618315116415389
ORD01364,Kolkata,WH_West,481,0.6531629373146854
ORD01366,Hyderabad,WH_West,320,0.6708537475483644
ORD01369,Chennai,WH_West,460,0.7196426277793315
ORD01372,Bangalore,WH_South,115,0.7550896915757217
ORD01374,Chennai,WH_North,282,0.6493084816476045
ORD01375,Bangalore,WH_East,481,0.7291308203830321
ORD01376,Delhi,WH_West,421,0.7696136656351694
ORD01379,Hyderabad,WH_South,241,0.6529634436939034
ORD01382,Bangalore,WH_South,111,0.7043564467588399
ORD01385,Delhi,WH_East,343,0.6325587384299675
ORD01386,Delhi,WH_West,398,0.6331811158191248
ORD01387,Delhi,WH_West,479,0.6250536614745866
ORD01388,Hyderabad,WH_West,147,0.6630991575844815
ORD01389,Bangalore,WH_South,399,0.6752373505397189
ORD01390,Delhi,WH_South,115,0.6028636063029529
ORD01391,Pune,WH_South,94,0.69594964116378
ORD01392,Delhi,WH_East,255,0.668815933185734
ORD01395,Kolkata,WH_West,228,0.6178891420540842
ORD01397,Mumbai,WH_East,136,0.6427098250974886
ORD01401,Bangalore,WH_North,102,0.7548888955698899
ORD01405,Kolkata,WH_South,203,0.6366326230677768
ORD01407,Hyderabad,WH_East,64,0.6198825921229966
ORD01408,Chennai,WH_West,254,0.6996219875526838
ORD01411,Chennai,WH_East,399,0.6536707188301031
ORD01413,Hyderabad,WH_North,375,0.6014797027145281
ORD01415,Kolkata,WH_North,112,0.7434668533318693
ORD01417,Pune,WH_East,82,0.6701880068066923
ORD01419,Pune,WH_West,166,0.7696353079713889
ORD01421,Hyderabad,WH_West,257,0.6335117364624829
ORD01422,Pune,WH_East,136,0.6480154058020983
ORD01424,Kolkata,WH_West,376,0.6076771087668003
ORD01425,Hyderabad,WH_South,379,0.6939916645903225
ORD01426,Delhi,WH_South,478,0.6384772582777264
ORD01431,Hyderabad,WH_East,39,0.7183085876799883
ORD01432,Mumbai,WH_East,471,0.7410252686623353
ORD01433,Chennai,WH_West,394,0.6073758739931756
ORD01434,Pune,WH_West,279,0.6370458899935365
ORD01436,Kolkata,WH_East,441,0.7114898988808069
ORD01438,Chennai,WH_North,268,0.6835638598338635
ORD01442,Hyderabad,WH_East,170,0.6417714476108501
ORD01444,Delhi,WH_South,275,0.6424897213619194
ORD01445,Kolkata,WH_South,91,0.651318714416401
ORD01450,Chennai,WH_East,32,0.6111721153150999
ORD01451,Pune,WH_East,30,0.716023850974792
ORD01452,Chennai,WH_East,270,0.7295894862782901
ORD01454,Delhi,WH_West,8,0.7706357925116553
ORD01457,Mumbai,WH_East,71,0.7028030120356685
ORD01458,Kolkata,WH_South,139,0.7239791207786976
ORD01460,Kolkata,WH_West,468,0.7774490331573327
ORD01461,Bangalore,WH_East,35,0.7435390677774513
ORD01462,Hyderabad,WH_East,78,0.6574782255994807
ORD01464,Bangalore,WH_North,160,0.6471902478894365
ORD01465,Chennai,WH_South,341,0.6429176528300303
ORD01466,Pune,WH_East,160,0.6078244167230079
ORD01467,Bangalore,WH_East,151,0.6610590147063149
ORD01468,Chennai,WH_East,489,0.6679678456605131
ORD01469,Delhi,WH_West,91,0.672883775949994
ORD01476,Chennai,WH_South,403,0.6652932089145749
ORD01477,Chennai,WH_East,405,0.6984922136390669
ORD01478,Mumbai,WH_North,442,0.6714671098215053
ORD01479,Bangalore,WH_North,310,0.6240375904016873
ORD01481,Bangalore,WH_West,471,0.632055692650564
ORD01482,Bangalore,WH_South,264,0.6862610631831995
ORD01485,Kolkata,WH_North,379,0.6538299083665504
ORD01486,Bangalore,WH_East,105,0.6723945798172868
ORD01487,Kolkata,WH_East,43,0.6550400523997076
ORD01489,Hyderabad,WH_North,357,0.744392748237935
ORD01491,Bangalore,WH_South,174,0.7509210864945544
ORD01492,Kolkata,WH_North,300,0.6487456985316369
ORD01494,Pune,WH_East,400,0.7331522208431709
ORD01495,Kolkata,WH_North,134,0.7912305383185799
ORD01499,Pune,WH_East,469,0.6438865909120892
ORD01500,Pune,WH_South,94,0.6907209419096341
ORD01501,Bangalore,WH_South,71,0.7159722612454356
ORD01502,Delhi,WH_South,459,0.6208111571617703
ORD01503,Bangalore,WH_South,240,0.6386432650917088
ORD01504,Bangalore,WH_East,204,0.6312877912263373
ORD01505,Chennai,WH_West,472,0.6170526824568238
ORD01506,Chennai,WH_West,336,0.6419968843169225
ORD01511,Hyderabad,WH_East,270,0.6671403022097178
ORD01512,Chennai,WH_East,90,0.7791912711305409
ORD01514,Pune,WH_North,445,0.7055317558638792
ORD01515,Bangalore,WH_West,485,0.615608762130418
ORD01516,Bangalore,WH_East,218,0.7283008100430386
ORD01517,Delhi,WH_South,112,0.6785844382208566
ORD01519,Chennai,WH_South,465,0.6409710368229993
ORD01520,Bangalore,WH_West,95,0.6721593945145831
ORD01522,Hyderabad,WH_North,339,0.6057644686684744
ORD01523,Bangalore,WH_West,90,0.6288650941232731
ORD01527,Delhi,WH_West,105,0.7402536084519379
ORD01529,Hyderabad,WH_East,368,0.6592211133840933
ORD01531,Pune,WH_West,486,0.6462776696587013
ORD01534,Bangalore,WH_West,121,0.6825999915427774
ORD01535,Chennai,WH_South,231,0.6254518473453103
ORD01536,Hyderabad,WH_South,366,0.6458690102307331
ORD01537,Delhi,WH_West,407,0.6497182715510499
ORD01538,Hyderabad,WH_East,460,0.6520264851209836
ORD01539,Kolkata,WH_East,491,0.7362657664542557
ORD01543,Kolkata,WH_West,169,0.6184585679474971
ORD01545,Kolkata,WH_South,349,0.6686079473399089
ORD01547,Bangalore,WH_West,341,0.704148788013945
ORD01548,Chennai,WH_North,348,0.6367534867285671
ORD01549,Delhi,WH_East,409,0.7485107312293227
ORD01550,Bangalore,WH_West,390,0.6868821122197153
ORD01558,Chennai,WH_South,311,0.7080612664381767
ORD01559,Pune,WH_South,125,0.670798992400502
ORD01562,Pune,WH_North,156,0.6176134355670772
ORD01563,Mumbai,WH_South,156,0.6586794981718462
ORD01568,Bangalore,WH_South,204,0.6814613775899713
ORD01572,Mumbai,WH_South,452,0.6801371453666788
ORD01576,Kolkata,WH_West,75,0.6274719666614303
ORD01579,Mumbai,WH_West,134,0.6386386306502453
ORD01580,Chennai,WH_North,381,0.6093855328065928
ORD01584,Hyderabad,WH_South,217,0.6175794764436251
ORD01585,Delhi,WH_West,115,0.6490494634403874
ORD01587,Pune,WH_East,295,0.6757109181894795
ORD01588,Bangalore,WH_East,27,0.6308941154626685
ORD01589,Bangalore,WH_South,306,0.6363258249396099
ORD01590,Pune,WH_North,258,0.6390177023763984
ORD01591,Hyderabad,WH_North,19,0.6154398333940677
ORD01593,Hyderabad,WH_East,65,0.6984400078777782
ORD01594,Kolkata,WH_East,119,0.6729491506646021
ORD01595,Kolkata,WH_West,464,0.731330902581969
ORD01597,Hyderabad,WH_East,312,0.6044957084534617
ORD01598,Delhi,WH_South,424,0.6322444159069683
ORD01599,Kolkata,WH_East,455,0.7483156647183082
ORD01601,Chennai,WH_East,71,0.749537601794895
ORD01602,Delhi,WH_South,253,0.6079102597836882
ORD01603,Chennai,WH_North,179,0.7214400403644879
ORD01604,Mumbai,WH_South,343,0.7163398579756772
ORD01606,Delhi,WH_West,176,0.6031342410528009
ORD01607,Hyderabad,WH_South,489,0.6332335148930524
ORD01609,Delhi,WH_West,469,0.6461737358844534
ORD01610,Bangalore,WH_West,338,0.7487174345471762
ORD01612,Bangalore,WH_East,479,0.6873070595273895
ORD01614,Hyderabad,WH_West,462,0.6254271485228525
ORD01615,Chennai,WH_North,71,0.6720271926174152
ORD01616,Delhi,WH_East,424,0.708503650538306
ORD01617,Kolkata,WH_West,106,0.67228676102262
ORD01618,Mumbai,WH_East,124,0.6701101245189995
ORD01621,Pune,WH_South,474,0.6834085457916949
ORD01622,Kolkata,WH_West,308,0.7020818280721045
ORD01626,Chennai,WH_East,25,0.7756771906695245
ORD01627,Bangalore,WH_West,162,0.6682242371649199
ORD01630,Chennai,WH_East,381,0.650422002662322
ORD01632,Pune,WH_North,414,0.6795764217113891
ORD01634,Bangalore,WH_South,154,0.668434612538853
ORD01635,Bangalore,WH_South,409,0.641520152305685
ORD01638,Delhi,WH_South,81,0.63785568592378
ORD01640,Pune,WH_West,50,0.6121337055840236
ORD01641,Pune,WH_East,397,0.6313942365814147
ORD01642,Pune,WH_South,405,0.67620464595442
ORD01644,Pune,WH_West,217,0.6585452729180926
ORD01645,Pune,WH_North,483,0.7074060859424339
ORD01649,Hyderabad,WH_South,346,0.6690724761237243
ORD01650,Hyderabad,WH_West,16,0.7818432427127772
ORD01651,Pune,WH_North,196,0.6114481549006353
ORD01652,Chennai,WH_East,10,0.7341878814941567
ORD01653,Pune,WH_East,313,0.7485763222313383
ORD01656,Mumbai,WH_West,265,0.6569955422077577
ORD01659,Chennai,WH_South,236,0.6239966359110654
ORD01661,Kolkata,WH_West,432,0.6318050947127279
ORD01662,Bangalore,WH_East,451,0.678369120248078
ORD01663,Delhi,WH_East,366,0.6887179065633597
ORD01664,Delhi,WH_East,226,0.6798555269386778
ORD01665,Pune,WH_West,56,0.7238094707789038
ORD01666,Hyderabad,WH_North,120,0.6409353470200767
ORD01668,Delhi,WH_East,57,0.6977960073116444
ORD01669,Bangalore,WH_South,369,0.6078940618689457
ORD01672,Kolkata,WH_South,307,0.6786381926163918
ORD01673,Delhi,WH_East,396,0.6651771494393948
ORD01674,Hyderabad,WH_South,283,0.6830472476838599
ORD01676,Chennai,WH_East,110,0.6244072168826578
ORD01677,Hyderabad,WH_North,423,0.6410823277228274
ORD01679,Chennai,WH_South,313,0.6800989254777347
ORD01680,Kolkata,WH_East,231,0.6173799024949584
ORD01681,Mumbai,WH_West,356,0.6540075978532204
ORD01682,Hyderabad,WH_South,190,0.721105362810962
ORD01685,Kolkata,WH_South,277,0.6105811788920227
ORD01687,Kolkata,WH_East,362,0.7630484954709774
ORD01689,Delhi,WH_West,228,0.6348322189575805
ORD01691,Hyderabad,WH_East,184,0.6917005103219042
ORD01694,Chennai,WH_North,124,0.659274008647214
ORD01695,Chennai,WH_East,198,0.6003882529742228
ORD01697,Chennai,WH_North,115,0.7070742932478266
ORD01699,Kolkata,WH_South,5,0.7318834894107147
ORD01700,Hyderabad,WH_South,62,0.8231317596080159
ORD01701,Pune,WH_West,97,0.636688612595448
ORD01702,Delhi,WH_East,225,0.6277241317755615
ORD01703,Kolkata,WH_West,215,0.6302394536480285
ORD01704,Pune,WH_North,432,0.6473137615684864
ORD01706,Pune,WH_West,266,0.6969520204182179
ORD01707,Kolkata,WH_North,368,0.6963530537605167
ORD01708,Delhi,WH_East,107,0.7082004957180044
ORD01709,Pune,WH_South,54,0.7363254353574443
ORD01713,Kolkata,WH_North,92,0.6903087523156127
ORD01715,Chennai,WH_West,18,0.6003677181129278
ORD01717,Delhi,WH_North,429,0.7264508065320122
ORD01719,Bangalore,WH_West,38,0.7168460970754144
ORD01723,Pune,WH_West,203,0.609046351859959
ORD01726,Pune,WH_South,159,0.6070095211869998
ORD01728,Pune,WH_North,82,0.6393365538075936
ORD01730,Mumbai,WH_South,293,0.6300364565536924
ORD01732,Delhi,WH_West,304,0.6381692807206719
ORD01734,Delhi,WH_East,371,0.7162497162672739
ORD01736,Kolkata,WH_East,11,0.6868667944728978
ORD01739,Delhi,WH_South,455,0.6818704636461743
ORD01740,Bangalore,WH_West,427,0.7068416378662323
ORD01742,Mumbai,WH_North,28,0.680444388331359
ORD01744,Delhi,WH_West,74,0.6977670230727182
ORD01745,Pune,WH_South,372,0.636937347956948
ORD01746,Pune,WH_East,220,0.7268335599559431
ORD01749,Pune,WH_South,58,0.6715576283384617
ORD01750,Chennai,WH_South,298,0.614944153683766
ORD01751,Mumbai,WH_South,334,0.689712250538429
ORD01752,Mumbai,WH_East,340,0.6856604888725318
ORD01756,Chennai,WH_East,321,0.6151978700153127
